Log file open, 01/31/23 03:06:52
[2023.01.31-09.06.53:869][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.31-09.06.53:869][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.31-09.06.53:883][  0]LogDerivedDataCache: Speed tests for C:/Users/Test/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.01.31-09.06.53:883][  0]LogDerivedDataCache: Display: Performance to C:/Users/Test/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.05ms. RandomReadSpeed=207.22MBs, RandomWriteSpeed=108.83MBs. Assigned SpeedClass 'Local'
[2023.01.31-09.06.53:885][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Test/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.31-09.06.53:885][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.31-09.06.53:885][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.31-09.06.53:885][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.31-09.06.53:885][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.31-09.06.53:885][  0]LogShaderCompilers: Guid format shader working directory is -53 characters bigger than the processId version (../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Intermediate/Shaders/WorkingDirectory/4580/).
[2023.01.31-09.06.53:885][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Test/AppData/Local/Temp/UnrealShaderWorkingDir/72381EBD47F0D5B697E18FB57B5B8F75/'.
[2023.01.31-09.06.53:886][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.31-09.06.53:886][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 9 workers.
[2023.01.31-09.06.54:843][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.31-09.06.55:132][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.31-09.06.55:132][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM5 (0)
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: ---
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: ---
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.31-09.06.55:328][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.31-09.06.55:409][  0]LogSlate: Using FreeType 2.10.0
[2023.01.31-09.06.55:410][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.31-09.06.55:460][  0]LogAssetRegistry: FAssetRegistry took 0.0201 seconds to start up
[2023.01.31-09.06.55:470][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.31-09.06.55:711][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.31-09.06.56:419][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321886E00][000005C3193E1800 52] GlobalDefaults, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321887E00][000005C310BAA000 52] Windows, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321887A00][000005C31A177800 52] WindowsEditor, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321887800][000005C321D90000 52] WindowsServer, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321887C00][000005C321D95000 52] WindowsClient, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321887200][000005C321D97800 52] IOS, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321887000][000005C321D9A000 52] iPadAir2, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321888A00][000005C31A172800 52] IPadPro, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321888C00][000005C321D9C800 52] iPadAir3, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321884A00][000005C321DF0000 52] iPadAir4, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321888400][000005C321DF5000 52] iPadAir5, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321885E00][000005C321DF7800 52] iPadMini4, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321886400][000005C321DFA000 52] iPadMini5, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321886C00][000005C321DFC800 52] iPadMini6, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188A800][000005C321E32800 52] iPhone6S, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188AA00][000005C321E30000 52] iPhone7, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188AC00][000005C321E35000 52] iPodTouch7, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188A000][000005C321E3A000 52] iPhone6SPlus, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321886A00][000005C321E3C800 52] iPhone7Plus, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321885C00][000005C321D92800 52] iPhoneSE, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321889000][000005C321E37800 52] iPhone8, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321889200][000005C321E10000 52] iPhone8Plus, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321889C00][000005C321E15000 52] iPhoneX, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321888E00][000005C321E17800 52] iPhoneXS, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321888600][000005C321E1A000 52] iPhoneXSMax, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188AE00][000005C321E1C800 52] iPhoneXR, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321888200][000005C321DF2800 52] iPhone11, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188A400][000005C321E20000 52] iPhone11Pro, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321888800][000005C321E25000 52] iPhone11ProMax, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321888000][000005C321E27800 52] iPhoneSE2, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321889400][000005C321E2A000 52] iPhone12Mini, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321887600][000005C321E2C800 52] iPhone12, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321886600][000005C321E12800 52] iPhone12Pro, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321889A00][000005C321E40000 52] iPhone12ProMax, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188A200][000005C321E45000 52] iPhone13Mini, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188B000][000005C321E47800 52] iPhone13, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188B400][000005C321E4A000 52] iPhone13Pro, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188B600][000005C321E4C800 52] iPhone13ProMax, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188B800][000005C321E22800 52] iPhoneSE3, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188BE00][000005C321E50000 52] iPhone14, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188B200][000005C321E55000 52] iPhone14Plus, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321889800][000005C321E57800 52] iPhone14Pro, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321886000][000005C321E5A000 52] iPhone14ProMax, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188C000][000005C321E5C800 52] iPadPro105, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188C400][000005C321E42800 52] iPadPro129, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188C600][000005C321E60000 52] iPadPro97, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188C800][000005C321E65000 52] iPadPro2_129, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188CE00][000005C321E67800 52] iPad5, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188C200][000005C321E6A000 52] iPad6, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321885A00][000005C321E6C800 52] iPad7, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321887400][000005C321E52800 52] iPad8, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188D000][000005C321E70000 52] iPad9, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188D400][000005C321E75000 52] iPad10, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188D600][000005C321E77800 52] iPadPro11, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188D800][000005C321E7A000 52] iPadPro2_11, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188DE00][000005C321E7C800 52] iPadPro3_11, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188D200][000005C321E62800 52] iPadPro4_11, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188BA00][000005C321E80000 52] iPadPro3_129, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188BC00][000005C321E85000 52] iPadPro4_129, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188E000][000005C321E87800 52] iPadPro5_129, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188E400][000005C321E8A000 52] iPadPro6_129, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188E600][000005C321E8C800 52] AppleTV, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188E800][000005C321E72800 52] AppleTV4K, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188EE00][000005C321E90000 52] AppleTV2_4K, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188E200][000005C321E95000 52] TVOS, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188FE00][000005C321E9A000 52] Mac, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188FA00][000005C321E97800 52] MacEditor, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188F800][000005C321E9C800 52] MacClient, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C32188FC00][000005C321E82800 52] MacServer, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321F00000][000005C321EB2800 52] Linux, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321F00200][000005C321EB0000 52] LinuxEditor, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321F01400][000005C321EB7800 52] LinuxArm64Editor, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321F01800][000005C321EBA000 52] LinuxArm64, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321F01E00][000005C321EBC800 52] LinuxClient, 
[2023.01.31-09.06.56:419][  0]LogDeviceProfileManager: 	[000005C321F00C00][000005C321E92800 52] LinuxArm64Client, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F00800][000005C321EC0000 52] LinuxServer, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F00A00][000005C321EC5000 52] LinuxArm64Server, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F02000][000005C321EC7800 52] Android, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F02400][000005C321ECA000 52] Android_Preview_OpenGL, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F02600][000005C321ECC800 52] Android_Preview_Vulkan, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F02800][000005C321EB5000 52] Android_Low, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F02E00][000005C321ED0000 52] Android_Mid, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F02200][000005C321ED5000 52] Android_High, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F00400][000005C321ED7800 52] Android_Default, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F00E00][000005C321EDA000 52] Android_Adreno4xx, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F03000][000005C321EDC800 52] Android_Adreno5xx_Low, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F03400][000005C321EC2800 52] Android_Adreno5xx, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F03600][000005C321EE0000 52] Android_Adreno6xx, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F03800][000005C321EE5000 52] Android_Adreno6xx_Vulkan, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F03E00][000005C321EE7800 52] Android_Adreno7xx, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F03200][000005C321EEA000 52] Android_Adreno7xx_Vulkan, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F01A00][000005C321EEC800 52] Android_Mali_T6xx, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F01C00][000005C321ED2800 52] Android_Mali_T7xx, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F04000][000005C321EF0000 52] Android_Mali_T8xx, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F04400][000005C321EF5000 52] Android_Mali_G71, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F04600][000005C321EF7800 52] Android_Mali_G72, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F04800][000005C321EFA000 52] Android_Mali_G72_Vulkan, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F04E00][000005C321EFC800 52] Android_Mali_G76, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F04200][000005C321EE2800 52] Android_Mali_G76_Vulkan, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F02A00][000005C321F10000 52] Android_Mali_G77, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F02C00][000005C321F15000 52] Android_Mali_G77_Vulkan, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F05000][000005C321F17800 52] Android_Mali_G78, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F05400][000005C321F1A000 52] Android_Mali_G78_Vulkan, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F05600][000005C321F1C800 52] Android_Mali_G710, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F05800][000005C321EF2800 52] Android_Mali_G710_Vulkan, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F05E00][000005C321F20000 52] Android_Xclipse_920, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F05200][000005C321F25000 52] Android_Xclipse_920_Vulkan, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F03A00][000005C321F27800 52] Android_Vulkan_SM5, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F03C00][000005C321F2A000 52] Android_PowerVR_G6xxx, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F06000][000005C321F2C800 52] Android_PowerVR_GT7xxx, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F06400][000005C321F12800 52] Android_PowerVR_GE8xxx, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F06800][000005C321F30000 52] Android_PowerVR_GM9xxx, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F06E00][000005C321F35000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F04C00][000005C321F37800 52] Android_TegraK1, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F06A00][000005C321F3A000 52] Android_Unknown_Vulkan, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F07000][000005C321F3C800 52] Oculus_Quest, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F07400][000005C321F22800 52] Oculus_Quest2, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: 	[000005C321F07600][000005C321F40000 52] HoloLens, 
[2023.01.31-09.06.56:420][  0]LogDeviceProfileManager: Active device profile: [000005C321887A00][000005C31A177800 52] WindowsEditor
[2023.01.31-09.06.56:420][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.31-09.06.56:420][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.31-09.06.56:420][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.31-09.06.56:424][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.01.31-09.06.56:424][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Valid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=1368.12.2.1, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.01.31-09.06.56:424][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.31-09.06.56:424][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.31-09.06.56:424][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.19041.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.01.31-09.06.56:427][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/InfiniteMatrix.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Intermediate/TurnkeyReport_1.log" -log="C:/Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Intermediate/TurnkeyLog_1.log" -project="C:/Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/InfiniteMatrix.uproject"  -Device=Win64@DESKTOP-ABASGH8'
[2023.01.31-09.06.56:428][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/InfiniteMatrix.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Intermediate/TurnkeyReport_1.log" -log="C:/Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Intermediate/TurnkeyLog_1.log" -project="C:/Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/InfiniteMatrix.uproject"  -Device=Win64@DESKTOP-ABASGH8" -nocompile -nocompileuat ]
[2023.01.31-09.06.56:475][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
