Log file open, 01/27/23 16:22:30
[2023.01.27-22.22.32:440][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.01.27-22.22.32:440][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.01.27-22.22.32:440][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.01.27-22.22.32:441][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.01.27-22.22.32:441][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.01.27-22.22.32:442][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.01.27-22.22.32:450][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.01.27-22.22.32:450][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.01.27-22.22.32:450][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.01.27-22.22.32:450][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.01.27-22.22.32:450][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.01.27-22.22.32:450][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.01.27-22.22.32:450][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.01.27-22.22.32:450][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.01.27-22.22.32:450][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.01.27-22.22.32:450][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.01.27-22.22.32:481][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.01.27-22.22.32:481][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.01.27-22.22.32:487][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.01.27-22.22.32:487][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.01.27-22.22.32:491][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.01.27-22.22.32:491][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.01.27-22.22.32:491][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.01.27-22.22.32:491][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.01.27-22.22.32:495][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.01.27-22.22.32:495][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.01.27-22.22.32:495][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.01.27-22.22.32:499][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.01.27-22.22.32:499][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.01.27-22.22.32:507][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.01.27-22.22.32:507][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.01.27-22.22.32:507][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.01.27-22.22.32:507][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.01.27-22.22.32:507][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.27-22.22.32:507][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.27-22.22.32:511][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.27-22.22.32:511][  0]LogTargetPlatformManager:   ADPCM
[2023.01.27-22.22.32:511][  0]LogTargetPlatformManager:   PCM
[2023.01.27-22.22.32:515][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.27-22.22.32:515][  0]LogTargetPlatformManager:   BINKA
[2023.01.27-22.22.32:521][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.27-22.22.32:521][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.27-22.22.32:521][  0]LogTargetPlatformManager:   OGG
[2023.01.27-22.22.32:524][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.27-22.22.32:524][  0]LogTargetPlatformManager:   OPUS
[2023.01.27-22.22.32:577][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager:   SF_METAL
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.27-22.22.32:585][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.27-22.22.32:591][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.27-22.22.32:591][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.27-22.22.32:591][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.27-22.22.32:591][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.27-22.22.32:591][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.27-22.22.32:591][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.27-22.22.32:591][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.27-22.22.32:591][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.27-22.22.32:597][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.27-22.22.32:597][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.27-22.22.32:597][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.27-22.22.32:597][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.27-22.22.32:623][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.27-22.22.32:623][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.27-22.22.32:623][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.27-22.22.32:638][  0]LogDerivedDataCache: Speed tests for C:/Users/Test/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.02 seconds
[2023.01.27-22.22.32:638][  0]LogDerivedDataCache: Display: Performance to C:/Users/Test/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.06ms. RandomReadSpeed=186.91MBs, RandomWriteSpeed=100.17MBs. Assigned SpeedClass 'Local'
[2023.01.27-22.22.32:639][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Test/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.27-22.22.32:639][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.27-22.22.32:639][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.27-22.22.32:639][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.27-22.22.32:639][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.27-22.22.32:640][  0]LogShaderCompilers: Guid format shader working directory is -54 characters bigger than the processId version (../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Intermediate/Shaders/WorkingDirectory/12844/).
[2023.01.27-22.22.32:640][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Test/AppData/Local/Temp/UnrealShaderWorkingDir/AA10A7DC4E066C0F1BD19A9588E0AEC3/'.
[2023.01.27-22.22.32:640][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.27-22.22.32:640][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 9 workers.
[2023.01.27-22.22.33:703][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.27-22.22.34:053][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.27-22.22.34:053][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM5 (0)
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: ---
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: ---
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.27-22.22.34:282][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.27-22.22.34:371][  0]LogSlate: Using FreeType 2.10.0
[2023.01.27-22.22.34:372][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.27-22.22.34:425][  0]LogAssetRegistry: FAssetRegistry took 0.0234 seconds to start up
[2023.01.27-22.22.34:436][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.27-22.22.34:710][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.27-22.22.35:485][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1A000][00000A822BBC9000 52] GlobalDefaults, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1B400][00000A82233AA000 52] Windows, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1B600][00000A822CDE7800 52] WindowsEditor, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1A800][00000A82345A0000 52] WindowsServer, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1A600][00000A82345A5000 52] WindowsClient, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A19800][00000A82345A7800 52] IOS, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1A400][00000A82345AA000 52] iPadAir2, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1C000][00000A822CDE2800 52] IPadPro, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1C200][00000A82345AC800 52] iPadAir3, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1AC00][00000A82345B0000 52] iPadAir4, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A19400][00000A82345B5000 52] iPadAir5, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1CC00][00000A82345B7800 52] iPadMini4, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1BC00][00000A82345BA000 52] iPadMini5, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1B800][00000A82345BC800 52] iPadMini6, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1AE00][00000A8234632800 52] iPhone6S, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1DE00][00000A8234630000 52] iPhone7, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1DC00][00000A8234635000 52] iPodTouch7, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A19C00][00000A823463A000 52] iPhone6SPlus, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A19600][00000A823463C800 52] iPhone7Plus, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1D000][00000A82345A2800 52] iPhoneSE, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1C800][00000A8234637800 52] iPhone8, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1C600][00000A8234600000 52] iPhone8Plus, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1CE00][00000A8234605000 52] iPhoneX, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1AA00][00000A8234607800 52] iPhoneXS, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1BA00][00000A823460A000 52] iPhoneXSMax, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A19000][00000A823460C800 52] iPhoneXR, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A19E00][00000A82345B2800 52] iPhone11, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1BE00][00000A82345E0000 52] iPhone11Pro, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1C400][00000A82345E5000 52] iPhone11ProMax, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1D600][00000A82345E7800 52] iPhoneSE2, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1CA00][00000A82345EA000 52] iPhone12Mini, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1E000][00000A82345EC800 52] iPhone12, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1E400][00000A8234602800 52] iPhone12Pro, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1E600][00000A8234650000 52] iPhone12ProMax, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1E800][00000A8234655000 52] iPhone13Mini, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1EE00][00000A8234657800 52] iPhone13, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1E200][00000A823465A000 52] iPhone13Pro, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1B200][00000A823465C800 52] iPhone13ProMax, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1D800][00000A82345E2800 52] iPhoneSE3, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1F000][00000A8234660000 52] iPhone14, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1F400][00000A8234665000 52] iPhone14Plus, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1F600][00000A8234667800 52] iPhone14Pro, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1F800][00000A823466A000 52] iPhone14ProMax, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1FE00][00000A823466C800 52] iPadPro105, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A1F200][00000A8234652800 52] iPadPro129, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A19A00][00000A8234670000 52] iPadPro97, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8233A17A00][00000A8234675000 52] iPadPro2_129, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8232D7F400][00000A8234677800 52] iPad5, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A822D508000][00000A823467A000 52] iPad6, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234690000][00000A823467C800 52] iPad7, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234691200][00000A8234662800 52] iPad8, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234691600][00000A8234680000 52] iPad9, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234691800][00000A8234685000 52] iPad10, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234691E00][00000A8234687800 52] iPadPro11, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234690600][00000A823468A000 52] iPadPro2_11, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234690A00][00000A823468C800 52] iPadPro3_11, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234690C00][00000A8234672800 52] iPadPro4_11, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234692000][00000A82346A0000 52] iPadPro3_129, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234692400][00000A82346A5000 52] iPadPro4_129, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234692600][00000A82346A7800 52] iPadPro5_129, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234692800][00000A82346AA000 52] iPadPro6_129, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234692E00][00000A82346AC800 52] AppleTV, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234692200][00000A8234682800 52] AppleTV4K, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234691000][00000A82346B0000 52] AppleTV2_4K, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234690800][00000A82346B5000 52] TVOS, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234694000][00000A82346BA000 52] Mac, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234694200][00000A82346B7800 52] MacEditor, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234693200][00000A82346BC800 52] MacClient, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234691C00][00000A82346A2800 52] MacServer, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234694600][00000A82346C2800 52] Linux, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234694800][00000A82346C0000 52] LinuxEditor, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234691400][00000A82346C7800 52] LinuxArm64Editor, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234690200][00000A82346CA000 52] LinuxArm64, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234690400][00000A82346CC800 52] LinuxClient, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234693A00][00000A82346B2800 52] LinuxArm64Client, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234691A00][00000A82346D0000 52] LinuxServer, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234692C00][00000A82346D5000 52] LinuxArm64Server, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234694400][00000A82346D7800 52] Android, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234692A00][00000A82346DA000 52] Android_Preview_OpenGL, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234694C00][00000A82346DC800 52] Android_Preview_Vulkan, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234694A00][00000A82346C5000 52] Android_Low, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234695000][00000A82346E0000 52] Android_Mid, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234695400][00000A82346E5000 52] Android_High, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234695600][00000A82346E7800 52] Android_Default, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234695800][00000A82346EA000 52] Android_Adreno4xx, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234695E00][00000A82346EC800 52] Android_Adreno5xx_Low, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234695200][00000A82346D2800 52] Android_Adreno5xx, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234693C00][00000A82346F0000 52] Android_Adreno6xx, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234693000][00000A82346F5000 52] Android_Adreno6xx_Vulkan, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234696000][00000A82346F7800 52] Android_Adreno7xx, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234696400][00000A82346FA000 52] Android_Adreno7xx_Vulkan, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234696600][00000A82346FC800 52] Android_Mali_T6xx, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234696800][00000A82346E2800 52] Android_Mali_T7xx, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234696E00][00000A8234700000 52] Android_Mali_T8xx, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234696200][00000A8234705000 52] Android_Mali_G71, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234690E00][00000A8234707800 52] Android_Mali_G72, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234694E00][00000A823470A000 52] Android_Mali_G72_Vulkan, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234697000][00000A823470C800 52] Android_Mali_G76, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234697400][00000A82346F2800 52] Android_Mali_G76_Vulkan, 
[2023.01.27-22.22.35:485][  0]LogDeviceProfileManager: 	[00000A8234697600][00000A8234710000 52] Android_Mali_G77, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234697800][00000A8234715000 52] Android_Mali_G77_Vulkan, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234697E00][00000A8234717800 52] Android_Mali_G78, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234697200][00000A823471A000 52] Android_Mali_G78_Vulkan, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234695A00][00000A823471C800 52] Android_Mali_G710, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234695C00][00000A8234702800 52] Android_Mali_G710_Vulkan, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234698000][00000A8234720000 52] Android_Xclipse_920, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234698400][00000A8234725000 52] Android_Xclipse_920_Vulkan, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234698600][00000A8234727800 52] Android_Vulkan_SM5, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234698800][00000A823472A000 52] Android_PowerVR_G6xxx, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234698E00][00000A823472C800 52] Android_PowerVR_GT7xxx, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234698200][00000A8234712800 52] Android_PowerVR_GE8xxx, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234693800][00000A8234730000 52] Android_PowerVR_GM9xxx, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234699000][00000A8234735000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234699600][00000A8234737800 52] Android_TegraK1, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234699800][00000A823473A000 52] Android_Unknown_Vulkan, 
[2023.01.27-22.22.35:486][  0]LogDeviceProfileManager: 	[00000A8234699E00][00000A823473C800 52] Oculus_Quest, 
